Time,Router,Mechanisms,Type,Packets
157,R21,DeepAuC,CacheMisses,886
157,R22,DeepAuC,CacheMisses,886
157,R23,DeepAuC,CacheMisses,886
158,R1,DeepAuC,CacheMisses,684
158,R2,DeepAuC,CacheMisses,684
158,R3,DeepAuC,CacheMisses,684
158,R4,DeepAuC,CacheMisses,684
158,R5,DeepAuC,CacheMisses,684
158,R6,DeepAuC,CacheMisses,682
158,R7,DeepAuC,CacheMisses,684
158,R8,DeepAuC,CacheMisses,682
158,R9,DeepAuC,CacheMisses,682
158,R10,DeepAuC,CacheMisses,682
158,R11,DeepAuC,CacheMisses,684
158,R12,DeepAuC,CacheMisses,682
158,R13,DeepAuC,CacheMisses,682
158,R14,DeepAuC,CacheMisses,684
158,R15,DeepAuC,CacheMisses,684
158,R16,DeepAuC,CacheMisses,684
158,R17,DeepAuC,CacheMisses,684
158,R18,DeepAuC,CacheMisses,684
158,R19,DeepAuC,CacheMisses,682
158,R20,DeepAuC,CacheMisses,684
158,R21,DeepAuC,CacheMisses,682
158,R22,DeepAuC,CacheMisses,682
158,R23,DeepAuC,CacheMisses,682
159,R1,DeepAuC,CacheMisses,662
159,R2,DeepAuC,CacheMisses,662
159,R3,DeepAuC,CacheMisses,662
159,R4,DeepAuC,CacheMisses,662
159,R5,DeepAuC,CacheMisses,662
159,R6,DeepAuC,CacheMisses,661
159,R7,DeepAuC,CacheMisses,662
159,R8,DeepAuC,CacheMisses,661
159,R9,DeepAuC,CacheMisses,661
159,R10,DeepAuC,CacheMisses,661
159,R11,DeepAuC,CacheMisses,662
159,R12,DeepAuC,CacheMisses,660
159,R13,DeepAuC,CacheMisses,660
159,R14,DeepAuC,CacheMisses,662
159,R15,DeepAuC,CacheMisses,662
159,R16,DeepAuC,CacheMisses,662
159,R17,DeepAuC,CacheMisses,662
159,R18,DeepAuC,CacheMisses,662
159,R19,DeepAuC,CacheMisses,660
159,R20,DeepAuC,CacheMisses,662
159,R21,DeepAuC,CacheMisses,661
159,R22,DeepAuC,CacheMisses,661
159,R23,DeepAuC,CacheMisses,660
160,R1,DeepAuC,CacheMisses,680
160,R2,DeepAuC,CacheMisses,680
160,R3,DeepAuC,CacheMisses,680
160,R4,DeepAuC,CacheMisses,680
160,R5,DeepAuC,CacheMisses,680
160,R6,DeepAuC,CacheMisses,679
160,R7,DeepAuC,CacheMisses,680
160,R8,DeepAuC,CacheMisses,679
160,R9,DeepAuC,CacheMisses,679
160,R10,DeepAuC,CacheMisses,679
160,R11,DeepAuC,CacheMisses,680
160,R12,DeepAuC,CacheMisses,679
160,R13,DeepAuC,CacheMisses,679
160,R14,DeepAuC,CacheMisses,680
160,R15,DeepAuC,CacheMisses,680
160,R16,DeepAuC,CacheMisses,680
160,R17,DeepAuC,CacheMisses,680
160,R18,DeepAuC,CacheMisses,680
160,R19,DeepAuC,CacheMisses,679
160,R20,DeepAuC,CacheMisses,680
160,R21,DeepAuC,CacheMisses,679
160,R22,DeepAuC,CacheMisses,679
160,R23,DeepAuC,CacheMisses,679
161,R1,DeepAuC,CacheMisses,674
161,R2,DeepAuC,CacheMisses,674
161,R3,DeepAuC,CacheMisses,674
161,R4,DeepAuC,CacheMisses,674
161,R5,DeepAuC,CacheMisses,674
161,R6,DeepAuC,CacheMisses,672
161,R7,DeepAuC,CacheMisses,674
161,R8,DeepAuC,CacheMisses,672
161,R9,DeepAuC,CacheMisses,672
161,R10,DeepAuC,CacheMisses,672
161,R11,DeepAuC,CacheMisses,674
161,R12,DeepAuC,CacheMisses,671
161,R13,DeepAuC,CacheMisses,671
161,R14,DeepAuC,CacheMisses,674
161,R15,DeepAuC,CacheMisses,674
161,R16,DeepAuC,CacheMisses,674
161,R17,DeepAuC,CacheMisses,674
161,R18,DeepAuC,CacheMisses,674
161,R19,DeepAuC,CacheMisses,671
161,R20,DeepAuC,CacheMisses,674
161,R21,DeepAuC,CacheMisses,672
161,R22,DeepAuC,CacheMisses,672
161,R23,DeepAuC,CacheMisses,671
162,R1,DeepAuC,CacheMisses,659
162,R2,DeepAuC,CacheMisses,656
162,R3,DeepAuC,CacheMisses,656
162,R4,DeepAuC,CacheMisses,656
162,R5,DeepAuC,CacheMisses,659
162,R6,DeepAuC,CacheMisses,667
162,R7,DeepAuC,CacheMisses,659
162,R8,DeepAuC,CacheMisses,667
162,R9,DeepAuC,CacheMisses,667
162,R10,DeepAuC,CacheMisses,667
162,R11,DeepAuC,CacheMisses,656
162,R12,DeepAuC,CacheMisses,669
162,R13,DeepAuC,CacheMisses,669
162,R14,DeepAuC,CacheMisses,656
162,R15,DeepAuC,CacheMisses,656
162,R16,DeepAuC,CacheMisses,656
162,R17,DeepAuC,CacheMisses,659
162,R18,DeepAuC,CacheMisses,659
162,R19,DeepAuC,CacheMisses,669
162,R20,DeepAuC,CacheMisses,659
162,R21,DeepAuC,CacheMisses,667
162,R22,DeepAuC,CacheMisses,667
162,R23,DeepAuC,CacheMisses,669
163,R1,DeepAuC,CacheHits,1576
163,R1,DeepAuC,CacheMisses,691
163,R2,DeepAuC,CacheHits,764
163,R2,DeepAuC,CacheMisses,694
163,R3,DeepAuC,CacheHits,764
163,R3,DeepAuC,CacheMisses,694
163,R4,DeepAuC,CacheMisses,885
163,R5,DeepAuC,CacheMisses,888
163,R6,DeepAuC,CacheMisses,888
163,R7,DeepAuC,CacheMisses,888
163,R8,DeepAuC,CacheMisses,888
163,R9,DeepAuC,CacheMisses,888
163,R10,DeepAuC,CacheMisses,888
163,R11,DeepAuC,CacheMisses,885
163,R12,DeepAuC,CacheMisses,888
163,R13,DeepAuC,CacheMisses,888
163,R14,DeepAuC,CacheMisses,885
163,R15,DeepAuC,CacheMisses,885
163,R16,DeepAuC,CacheMisses,885
163,R17,DeepAuC,CacheMisses,888
163,R18,DeepAuC,CacheMisses,888
163,R19,DeepAuC,CacheMisses,888
163,R20,DeepAuC,CacheMisses,888
163,R21,DeepAuC,CacheMisses,888
163,R22,DeepAuC,CacheMisses,888
163,R23,DeepAuC,CacheMisses,888
164,R1,DeepAuC,CacheHits,1912
164,R1,DeepAuC,CacheMisses,661
164,R2,DeepAuC,CacheHits,956
164,R2,DeepAuC,CacheMisses,661
164,R3,DeepAuC,CacheHits,956
164,R3,DeepAuC,CacheMisses,661
164,R4,DeepAuC,CacheMisses,900
164,R5,DeepAuC,CacheMisses,900
164,R6,DeepAuC,CacheMisses,900
164,R7,DeepAuC,CacheMisses,900
164,R8,DeepAuC,CacheMisses,900
164,R9,DeepAuC,CacheMisses,900
164,R10,DeepAuC,CacheMisses,900
164,R11,DeepAuC,CacheMisses,900
164,R12,DeepAuC,CacheMisses,900
164,R13,DeepAuC,CacheMisses,900
164,R14,DeepAuC,CacheMisses,900
164,R15,DeepAuC,CacheMisses,900
164,R16,DeepAuC,CacheMisses,900
164,R17,DeepAuC,CacheMisses,900
164,R18,DeepAuC,CacheMisses,900
164,R19,DeepAuC,CacheMisses,900
164,R20,DeepAuC,CacheMisses,900
164,R21,DeepAuC,CacheMisses,900
164,R22,DeepAuC,CacheMisses,900
164,R23,DeepAuC,CacheMisses,900
165,R1,DeepAuC,CacheHits,1128
165,R1,DeepAuC,CacheMisses,698
165,R2,DeepAuC,CacheHits,588
165,R2,DeepAuC,CacheMisses,697
165,R3,DeepAuC,CacheHits,588
165,R3,DeepAuC,CacheMisses,697
165,R4,DeepAuC,CacheMisses,844
165,R5,DeepAuC,CacheMisses,839
165,R6,DeepAuC,CacheMisses,835
165,R7,DeepAuC,CacheMisses,839
165,R8,DeepAuC,CacheMisses,835
165,R9,DeepAuC,CacheMisses,835
165,R10,DeepAuC,CacheMisses,835
165,R11,DeepAuC,CacheMisses,844
165,R12,DeepAuC,CacheMisses,835
165,R13,DeepAuC,CacheMisses,835
165,R14,DeepAuC,CacheMisses,844
165,R15,DeepAuC,CacheMisses,844
165,R16,DeepAuC,CacheMisses,844
165,R17,DeepAuC,CacheMisses,839
165,R18,DeepAuC,CacheMisses,839
165,R19,DeepAuC,CacheMisses,835
165,R20,DeepAuC,CacheMisses,839
165,R21,DeepAuC,CacheMisses,835
165,R22,DeepAuC,CacheMisses,835
165,R23,DeepAuC,CacheMisses,835
166,R1,DeepAuC,CacheMisses,686
166,R2,DeepAuC,CacheMisses,686
166,R3,DeepAuC,CacheMisses,686
166,R4,DeepAuC,CacheMisses,686
166,R5,DeepAuC,CacheMisses,686
166,R6,DeepAuC,CacheMisses,686
166,R7,DeepAuC,CacheMisses,686
166,R8,DeepAuC,CacheMisses,686
166,R9,DeepAuC,CacheMisses,686
166,R10,DeepAuC,CacheMisses,686
166,R11,DeepAuC,CacheMisses,686
166,R12,DeepAuC,CacheMisses,686
166,R13,DeepAuC,CacheMisses,686
166,R14,DeepAuC,CacheMisses,686
166,R15,DeepAuC,CacheMisses,686
166,R16,DeepAuC,CacheMisses,686
166,R17,DeepAuC,CacheMisses,686
166,R18,DeepAuC,CacheMisses,686
166,R19,DeepAuC,CacheMisses,686
166,R20,DeepAuC,CacheMisses,686
166,R21,DeepAuC,CacheMisses,686
166,R22,DeepAuC,CacheMisses,686
166,R23,DeepAuC,CacheMisses,686
167,R1,DeepAuC,CacheMisses,681
167,R2,DeepAuC,CacheMisses,682
167,R3,DeepAuC,CacheMisses,682
167,R4,DeepAuC,CacheMisses,682
167,R5,DeepAuC,CacheMisses,681
167,R6,DeepAuC,CacheMisses,679
167,R7,DeepAuC,CacheMisses,681
167,R8,DeepAuC,CacheMisses,679
167,R9,DeepAuC,CacheMisses,679
167,R10,DeepAuC,CacheMisses,679
167,R11,DeepAuC,CacheMisses,682
167,R12,DeepAuC,CacheMisses,676
167,R13,DeepAuC,CacheMisses,676
167,R14,DeepAuC,CacheMisses,682
167,R15,DeepAuC,CacheMisses,682
167,R16,DeepAuC,CacheMisses,682
167,R17,DeepAuC,CacheMisses,681
167,R18,DeepAuC,CacheMisses,681
167,R19,DeepAuC,CacheMisses,674
167,R20,DeepAuC,CacheMisses,681
167,R21,DeepAuC,CacheMisses,679
167,R22,DeepAuC,CacheMisses,679
167,R23,DeepAuC,CacheMisses,676
168,R1,DeepAuC,CacheMisses,691
168,R2,DeepAuC,CacheMisses,691
168,R3,DeepAuC,CacheMisses,691
168,R4,DeepAuC,CacheMisses,691
168,R5,DeepAuC,CacheMisses,691
168,R6,DeepAuC,CacheMisses,692
168,R7,DeepAuC,CacheMisses,691
168,R8,DeepAuC,CacheMisses,692
168,R9,DeepAuC,CacheMisses,692
168,R10,DeepAuC,CacheMisses,692
168,R11,DeepAuC,CacheMisses,691
168,R12,DeepAuC,CacheMisses,694
168,R13,DeepAuC,CacheMisses,694
168,R14,DeepAuC,CacheMisses,691
168,R15,DeepAuC,CacheMisses,691
168,R16,DeepAuC,CacheMisses,691
168,R17,DeepAuC,CacheMisses,691
168,R18,DeepAuC,CacheMisses,691
168,R19,DeepAuC,CacheMisses,696
168,R20,DeepAuC,CacheMisses,691
168,R21,DeepAuC,CacheMisses,692
168,R22,DeepAuC,CacheMisses,692
168,R23,DeepAuC,CacheMisses,694
169,R1,DeepAuC,CacheMisses,682
169,R2,DeepAuC,CacheMisses,681
169,R3,DeepAuC,CacheMisses,681
169,R4,DeepAuC,CacheMisses,681
169,R5,DeepAuC,CacheMisses,682
169,R6,DeepAuC,CacheMisses,684
169,R7,DeepAuC,CacheMisses,682
169,R8,DeepAuC,CacheMisses,684
169,R9,DeepAuC,CacheMisses,684
169,R10,DeepAuC,CacheMisses,684
169,R11,DeepAuC,CacheMisses,681
169,R12,DeepAuC,CacheMisses,684
169,R13,DeepAuC,CacheMisses,684
169,R14,DeepAuC,CacheMisses,681
169,R15,DeepAuC,CacheMisses,681
169,R16,DeepAuC,CacheMisses,681
169,R17,DeepAuC,CacheMisses,682
169,R18,DeepAuC,CacheMisses,682
169,R19,DeepAuC,CacheMisses,684
169,R20,DeepAuC,CacheMisses,682
169,R21,DeepAuC,CacheMisses,684
169,R22,DeepAuC,CacheMisses,684
169,R23,DeepAuC,CacheMisses,684
170,R1,DeepAuC,CacheHits,320
170,R1,DeepAuC,CacheMisses,690
170,R2,DeepAuC,CacheHits,136
170,R2,DeepAuC,CacheMisses,691
170,R3,DeepAuC,CacheHits,136
170,R3,DeepAuC,CacheMisses,691
170,R4,DeepAuC,CacheMisses,725
170,R5,DeepAuC,CacheMisses,730
170,R6,DeepAuC,CacheMisses,733
170,R7,DeepAuC,CacheMisses,730
170,R8,DeepAuC,CacheMisses,733
170,R9,DeepAuC,CacheMisses,733
170,R10,DeepAuC,CacheMisses,733
170,R11,DeepAuC,CacheMisses,725
170,R12,DeepAuC,CacheMisses,734
170,R13,DeepAuC,CacheMisses,734
170,R14,DeepAuC,CacheMisses,725
170,R15,DeepAuC,CacheMisses,725
170,R16,DeepAuC,CacheMisses,725
170,R17,DeepAuC,CacheMisses,730
170,R18,DeepAuC,CacheMisses,730
170,R19,DeepAuC,CacheMisses,734
170,R20,DeepAuC,CacheMisses,730
170,R21,DeepAuC,CacheMisses,733
170,R22,DeepAuC,CacheMisses,733
170,R23,DeepAuC,CacheMisses,734
171,R1,DeepAuC,CacheHits,1736
171,R1,DeepAuC,CacheMisses,683
171,R2,DeepAuC,CacheHits,872
171,R2,DeepAuC,CacheMisses,682
171,R3,DeepAuC,CacheHits,872
171,R3,DeepAuC,CacheMisses,682
171,R4,DeepAuC,CacheMisses,900
171,R5,DeepAuC,CacheMisses,900
171,R6,DeepAuC,CacheMisses,900
171,R7,DeepAuC,CacheMisses,900
171,R8,DeepAuC,CacheMisses,900
171,R9,DeepAuC,CacheMisses,900
171,R10,DeepAuC,CacheMisses,900
171,R11,DeepAuC,CacheMisses,900
171,R12,DeepAuC,CacheMisses,900
171,R13,DeepAuC,CacheMisses,900
171,R14,DeepAuC,CacheMisses,900
171,R15,DeepAuC,CacheMisses,900
171,R16,DeepAuC,CacheMisses,900
171,R17,DeepAuC,CacheMisses,900
171,R18,DeepAuC,CacheMisses,900
171,R19,DeepAuC,CacheMisses,900
171,R20,DeepAuC,CacheMisses,900
171,R21,DeepAuC,CacheMisses,900
171,R22,DeepAuC,CacheMisses,900
171,R23,DeepAuC,CacheMisses,900
172,R1,DeepAuC,CacheHits,1728
172,R1,DeepAuC,CacheMisses,683
172,R2,DeepAuC,CacheHits,864
172,R2,DeepAuC,CacheMisses,683
172,R3,DeepAuC,CacheHits,864
172,R3,DeepAuC,CacheMisses,683
172,R4,DeepAuC,CacheMisses,899
172,R5,DeepAuC,CacheMisses,899
172,R6,DeepAuC,CacheMisses,899
172,R7,DeepAuC,CacheMisses,899
172,R8,DeepAuC,CacheMisses,899
172,R9,DeepAuC,CacheMisses,899
172,R10,DeepAuC,CacheMisses,899
172,R11,DeepAuC,CacheMisses,899
172,R12,DeepAuC,CacheMisses,899
172,R13,DeepAuC,CacheMisses,899
172,R14,DeepAuC,CacheMisses,899
172,R15,DeepAuC,CacheMisses,899
172,R16,DeepAuC,CacheMisses,899
172,R17,DeepAuC,CacheMisses,899
172,R18,DeepAuC,CacheMisses,899
172,R19,DeepAuC,CacheMisses,899
172,R20,DeepAuC,CacheMisses,899
172,R21,DeepAuC,CacheMisses,899
172,R22,DeepAuC,CacheMisses,899
172,R23,DeepAuC,CacheMisses,899
173,R1,DeepAuC,CacheHits,568
173,R1,DeepAuC,CacheMisses,696
173,R2,DeepAuC,CacheHits,304
173,R2,DeepAuC,CacheMisses,697
173,R3,DeepAuC,CacheHits,304
173,R3,DeepAuC,CacheMisses,697
173,R4,DeepAuC,CacheMisses,773
173,R5,DeepAuC,CacheMisses,767
173,R6,DeepAuC,CacheMisses,764
173,R7,DeepAuC,CacheMisses,767
173,R8,DeepAuC,CacheMisses,764
173,R9,DeepAuC,CacheMisses,764
173,R10,DeepAuC,CacheMisses,764
173,R11,DeepAuC,CacheMisses,773
173,R12,DeepAuC,CacheMisses,761
173,R13,DeepAuC,CacheMisses,761
173,R14,DeepAuC,CacheMisses,773
173,R15,DeepAuC,CacheMisses,773
173,R16,DeepAuC,CacheMisses,773
173,R17,DeepAuC,CacheMisses,767
173,R18,DeepAuC,CacheMisses,767
173,R19,DeepAuC,CacheMisses,759
173,R20,DeepAuC,CacheMisses,767
173,R21,DeepAuC,CacheMisses,764
173,R22,DeepAuC,CacheMisses,764
173,R23,DeepAuC,CacheMisses,761
174,R1,DeepAuC,CacheMisses,660
174,R2,DeepAuC,CacheMisses,660
174,R3,DeepAuC,CacheMisses,660
174,R4,DeepAuC,CacheMisses,660
174,R5,DeepAuC,CacheMisses,660
174,R6,DeepAuC,CacheMisses,657
174,R7,DeepAuC,CacheMisses,660
174,R8,DeepAuC,CacheMisses,657
174,R9,DeepAuC,CacheMisses,657
174,R10,DeepAuC,CacheMisses,657
174,R11,DeepAuC,CacheMisses,660
174,R12,DeepAuC,CacheMisses,657
174,R13,DeepAuC,CacheMisses,657
174,R14,DeepAuC,CacheMisses,660
174,R15,DeepAuC,CacheMisses,660
174,R16,DeepAuC,CacheMisses,660
174,R17,DeepAuC,CacheMisses,660
174,R18,DeepAuC,CacheMisses,660
174,R19,DeepAuC,CacheMisses,659
174,R20,DeepAuC,CacheMisses,660
174,R21,DeepAuC,CacheMisses,657
174,R22,DeepAuC,CacheMisses,657
174,R23,DeepAuC,CacheMisses,657
175,R1,DeepAuC,CacheMisses,686
175,R2,DeepAuC,CacheMisses,685
175,R3,DeepAuC,CacheMisses,685
175,R4,DeepAuC,CacheMisses,685
175,R5,DeepAuC,CacheMisses,686
175,R6,DeepAuC,CacheMisses,690
175,R7,DeepAuC,CacheMisses,686
175,R8,DeepAuC,CacheMisses,690
175,R9,DeepAuC,CacheMisses,690
175,R10,DeepAuC,CacheMisses,690
175,R11,DeepAuC,CacheMisses,685
175,R12,DeepAuC,CacheMisses,693
175,R13,DeepAuC,CacheMisses,693
175,R14,DeepAuC,CacheMisses,685
175,R15,DeepAuC,CacheMisses,685
175,R16,DeepAuC,CacheMisses,685
175,R17,DeepAuC,CacheMisses,686
175,R18,DeepAuC,CacheMisses,686
175,R19,DeepAuC,CacheMisses,693
175,R20,DeepAuC,CacheMisses,686
175,R21,DeepAuC,CacheMisses,690
175,R22,DeepAuC,CacheMisses,690
175,R23,DeepAuC,CacheMisses,693
176,R1,DeepAuC,CacheMisses,660
176,R2,DeepAuC,CacheMisses,661
176,R3,DeepAuC,CacheMisses,661
176,R4,DeepAuC,CacheMisses,661
176,R5,DeepAuC,CacheMisses,660
176,R6,DeepAuC,CacheMisses,658
176,R7,DeepAuC,CacheMisses,660
176,R8,DeepAuC,CacheMisses,658
176,R9,DeepAuC,CacheMisses,658
176,R10,DeepAuC,CacheMisses,658
176,R11,DeepAuC,CacheMisses,661
176,R12,DeepAuC,CacheMisses,657
176,R13,DeepAuC,CacheMisses,657
176,R14,DeepAuC,CacheMisses,661
176,R15,DeepAuC,CacheMisses,661
176,R16,DeepAuC,CacheMisses,661
176,R17,DeepAuC,CacheMisses,660
176,R18,DeepAuC,CacheMisses,660
176,R19,DeepAuC,CacheMisses,657
176,R20,DeepAuC,CacheMisses,660
176,R21,DeepAuC,CacheMisses,658
176,R22,DeepAuC,CacheMisses,658
176,R23,DeepAuC,CacheMisses,657
177,R1,DeepAuC,CacheMisses,676
177,R2,DeepAuC,CacheMisses,675
177,R3,DeepAuC,CacheMisses,675
177,R4,DeepAuC,CacheMisses,675
177,R5,DeepAuC,CacheMisses,676
177,R6,DeepAuC,CacheMisses,676
177,R7,DeepAuC,CacheMisses,676
177,R8,DeepAuC,CacheMisses,676
177,R9,DeepAuC,CacheMisses,676
177,R10,DeepAuC,CacheMisses,676
177,R11,DeepAuC,CacheMisses,675
177,R12,DeepAuC,CacheMisses,675
177,R13,DeepAuC,CacheMisses,675
177,R14,DeepAuC,CacheMisses,675
177,R15,DeepAuC,CacheMisses,675
177,R16,DeepAuC,CacheMisses,675
177,R17,DeepAuC,CacheMisses,676
177,R18,DeepAuC,CacheMisses,676
177,R19,DeepAuC,CacheMisses,675
177,R20,DeepAuC,CacheMisses,676
177,R21,DeepAuC,CacheMisses,676
177,R22,DeepAuC,CacheMisses,676
177,R23,DeepAuC,CacheMisses,675
178,R1,DeepAuC,CacheHits,928
178,R1,DeepAuC,CacheMisses,683
178,R2,DeepAuC,CacheHits,452
178,R2,DeepAuC,CacheMisses,681
178,R3,DeepAuC,CacheHits,452
178,R3,DeepAuC,CacheMisses,681
178,R4,DeepAuC,CacheMisses,794
178,R5,DeepAuC,CacheMisses,799
178,R6,DeepAuC,CacheMisses,803
178,R7,DeepAuC,CacheMisses,799
178,R8,DeepAuC,CacheMisses,803
178,R9,DeepAuC,CacheMisses,803
178,R10,DeepAuC,CacheMisses,803
178,R11,DeepAuC,CacheMisses,794
178,R12,DeepAuC,CacheMisses,805
178,R13,DeepAuC,CacheMisses,805
178,R14,DeepAuC,CacheMisses,794
178,R15,DeepAuC,CacheMisses,794
178,R16,DeepAuC,CacheMisses,794
178,R17,DeepAuC,CacheMisses,799
178,R18,DeepAuC,CacheMisses,799
178,R19,DeepAuC,CacheMisses,805
178,R20,DeepAuC,CacheMisses,799
178,R21,DeepAuC,CacheMisses,803
178,R22,DeepAuC,CacheMisses,803
178,R23,DeepAuC,CacheMisses,805
179,R1,DeepAuC,CacheHits,1832
179,R1,DeepAuC,CacheMisses,671
179,R2,DeepAuC,CacheHits,904
179,R2,DeepAuC,CacheMisses,674
179,R3,DeepAuC,CacheHits,904
179,R3,DeepAuC,CacheMisses,674
179,R4,DeepAuC,CacheMisses,900
179,R5,DeepAuC,CacheMisses,900
179,R6,DeepAuC,CacheMisses,900
179,R7,DeepAuC,CacheMisses,900
179,R8,DeepAuC,CacheMisses,900
179,R9,DeepAuC,CacheMisses,900
179,R10,DeepAuC,CacheMisses,900
179,R11,DeepAuC,CacheMisses,900
179,R12,DeepAuC,CacheMisses,900
179,R13,DeepAuC,CacheMisses,900
179,R14,DeepAuC,CacheMisses,900
179,R15,DeepAuC,CacheMisses,900
179,R16,DeepAuC,CacheMisses,900
179,R17,DeepAuC,CacheMisses,900
179,R18,DeepAuC,CacheMisses,900
179,R19,DeepAuC,CacheMisses,900
179,R20,DeepAuC,CacheMisses,900
179,R21,DeepAuC,CacheMisses,900
179,R22,DeepAuC,CacheMisses,900
179,R23,DeepAuC,CacheMisses,900
180,R1,DeepAuC,CacheHits,1800
180,R1,DeepAuC,CacheMisses,674
180,R2,DeepAuC,CacheHits,904
180,R2,DeepAuC,CacheMisses,673
180,R3,DeepAuC,CacheHits,904
180,R3,DeepAuC,CacheMisses,673
180,R4,DeepAuC,CacheMisses,899
180,R5,DeepAuC,CacheMisses,899
180,R6,DeepAuC,CacheMisses,899
180,R7,DeepAuC,CacheMisses,899
180,R8,DeepAuC,CacheMisses,899
180,R9,DeepAuC,CacheMisses,899
180,R10,DeepAuC,CacheMisses,899
180,R11,DeepAuC,CacheMisses,899
180,R12,DeepAuC,CacheMisses,899
180,R13,DeepAuC,CacheMisses,899
180,R14,DeepAuC,CacheMisses,899
180,R15,DeepAuC,CacheMisses,899
180,R16,DeepAuC,CacheMisses,899
180,R17,DeepAuC,CacheMisses,899
180,R18,DeepAuC,CacheMisses,899
180,R19,DeepAuC,CacheMisses,899
180,R20,DeepAuC,CacheMisses,899
180,R21,DeepAuC,CacheMisses,899
180,R22,DeepAuC,CacheMisses,899
180,R23,DeepAuC,CacheMisses,899
181,R1,DeepAuC,CacheHits,47
181,R1,DeepAuC,CacheMisses,710
181,R2,DeepAuC,CacheHits,41
181,R2,DeepAuC,CacheMisses,711
181,R3,DeepAuC,CacheHits,41
181,R3,DeepAuC,CacheMisses,711
181,R4,DeepAuC,CacheHits,1
181,R4,DeepAuC,CacheMisses,721
181,R5,DeepAuC,CacheHits,1
181,R5,DeepAuC,CacheMisses,715
181,R6,DeepAuC,CacheHits,1
181,R6,DeepAuC,CacheMisses,711
181,R7,DeepAuC,CacheHits,1
181,R7,DeepAuC,CacheMisses,715
181,R8,DeepAuC,CacheHits,1
181,R8,DeepAuC,CacheMisses,711
181,R9,DeepAuC,CacheHits,7
181,R9,DeepAuC,CacheMisses,711
181,R10,DeepAuC,CacheHits,1
181,R10,DeepAuC,CacheMisses,711
181,R11,DeepAuC,CacheHits,1
181,R11,DeepAuC,CacheMisses,721
181,R12,DeepAuC,CacheHits,1
181,R12,DeepAuC,CacheMisses,710
181,R13,DeepAuC,CacheHits,7
181,R13,DeepAuC,CacheMisses,710
181,R14,DeepAuC,CacheHits,1
181,R14,DeepAuC,CacheMisses,721
181,R15,DeepAuC,CacheHits,1
181,R15,DeepAuC,CacheMisses,721
181,R16,DeepAuC,CacheHits,1
181,R16,DeepAuC,CacheMisses,721
181,R17,DeepAuC,CacheHits,1
181,R17,DeepAuC,CacheMisses,715
181,R18,DeepAuC,CacheHits,1
181,R18,DeepAuC,CacheMisses,715
181,R19,DeepAuC,CacheHits,33
181,R19,DeepAuC,CacheMisses,710
181,R20,DeepAuC,CacheHits,1
181,R20,DeepAuC,CacheMisses,715
181,R21,DeepAuC,CacheHits,1
181,R21,DeepAuC,CacheMisses,711
181,R22,DeepAuC,CacheHits,1
181,R22,DeepAuC,CacheMisses,711
181,R23,DeepAuC,CacheHits,1
181,R23,DeepAuC,CacheMisses,710
182,R1,DeepAuC,CacheMisses,671
182,R2,DeepAuC,CacheMisses,671
182,R3,DeepAuC,CacheMisses,671
182,R4,DeepAuC,CacheMisses,671
182,R5,DeepAuC,CacheMisses,671
182,R6,DeepAuC,CacheMisses,672
182,R7,DeepAuC,CacheMisses,671
182,R8,DeepAuC,CacheMisses,672
182,R9,DeepAuC,CacheMisses,672
182,R10,DeepAuC,CacheMisses,672
182,R11,DeepAuC,CacheMisses,671
182,R12,DeepAuC,CacheMisses,672
182,R13,DeepAuC,CacheMisses,672
182,R14,DeepAuC,CacheMisses,671
182,R15,DeepAuC,CacheMisses,671
182,R16,DeepAuC,CacheMisses,671
182,R17,DeepAuC,CacheMisses,671
182,R18,DeepAuC,CacheMisses,671
182,R19,DeepAuC,CacheMisses,672
182,R20,DeepAuC,CacheMisses,671
182,R21,DeepAuC,CacheMisses,672
182,R22,DeepAuC,CacheMisses,672
182,R23,DeepAuC,CacheMisses,672
183,R1,DeepAuC,CacheMisses,696
183,R2,DeepAuC,CacheMisses,696
183,R3,DeepAuC,CacheMisses,696
183,R4,DeepAuC,CacheMisses,696
183,R5,DeepAuC,CacheMisses,696
183,R6,DeepAuC,CacheMisses,694
183,R7,DeepAuC,CacheMisses,696
183,R8,DeepAuC,CacheMisses,694
183,R9,DeepAuC,CacheMisses,694
183,R10,DeepAuC,CacheMisses,694
183,R11,DeepAuC,CacheMisses,696
183,R12,DeepAuC,CacheMisses,692
183,R13,DeepAuC,CacheMisses,692
183,R14,DeepAuC,CacheMisses,696
183,R15,DeepAuC,CacheMisses,696
183,R16,DeepAuC,CacheMisses,696
183,R17,DeepAuC,CacheMisses,696
183,R18,DeepAuC,CacheMisses,696
183,R19,DeepAuC,CacheMisses,692
183,R20,DeepAuC,CacheMisses,696
183,R21,DeepAuC,CacheMisses,694
183,R22,DeepAuC,CacheMisses,694
183,R23,DeepAuC,CacheMisses,692
184,R1,DeepAuC,CacheMisses,689
184,R2,DeepAuC,CacheMisses,689
184,R3,DeepAuC,CacheMisses,689
184,R4,DeepAuC,CacheMisses,689
184,R5,DeepAuC,CacheMisses,689
184,R6,DeepAuC,CacheMisses,688
184,R7,DeepAuC,CacheMisses,689
184,R8,DeepAuC,CacheMisses,688
184,R9,DeepAuC,CacheMisses,688
184,R10,DeepAuC,CacheMisses,688
184,R11,DeepAuC,CacheMisses,689
184,R12,DeepAuC,CacheMisses,691
184,R13,DeepAuC,CacheMisses,691
